Time(us),Frequency(kHz)
14315530,3082284
14325537,3087468
14335540,3075185
14345543,3073176
14355546,3071112
14365547,3087957
14375548,3076969
14385550,3075514
14395553,3072269
14405559,3072334
14415563,3058052
14425568,3078258
14435571,3078548
14445576,3087847
14455583,3081524
14465584,3072331
14475586,3073147
14485588,3076114
14495595,3072724
14505596,3081644
14515601,3074901
14525608,3081027
14535610,3065975
14545617,3072517
14555621,3069794
14565622,3081927
14575626,3078684
14585628,3084978
14595633,3075424
14605637,3084658
14615639,3078605
14625641,3084347
14635643,3075090
14645645,3071595
14655649,3068785
14665656,3088029
14675658,3072626
14685664,3075488
14695670,3075467
14705674,3080356
14715675,3077025
14725681,3081259
14735682,3072757
14745688,3068873
14755694,3060560
14765684,3069224
14775700,3057227
14785703,3031361
14795711,3045422
14805719,3026752
14815723,3062063
14825726,3081348
14835731,3066302
14845734,2992447
14855736,3015872
14865742,3081343
14875749,3078779
14885753,3088451
14895757,3081938
14905759,3087760
14915765,3081766
14925768,3087598
14935772,3081978
14945774,3077038
14955776,3066741
14965778,3084903
14975785,3082185
14985792,3087938
14995793,3073204
15005796,3075807
15015802,3059631
15025809,3081941
15035815,3069644
15045817,3075576
15055822,3072281
15065826,3075324
15075830,3066196
15085833,3072517
15095839,3066321
15105842,3072635
15115844,3066260
15125848,3072957
15135855,3056555
15145861,3079197
15155864,3062885
15165871,3084103
15175872,3069679
15185875,3066664
15195876,3053806
15205881,3081641
15215882,3062847
15225890,3077693
15235893,3072188
15245895,3063748
15255900,3071236
15265903,3081770
15275907,3066189
15285914,3081904
15295920,3072514
15305924,3088028
15315925,3081274
15325924,3076114
15335938,3060492
15345945,3081718
15355952,3048897
15365957,3069430
15375959,3072567
15385965,3069883
15395970,3065481
15405971,3078490
15415978,3068931
15425982,3066070
15435987,3070083
15445990,3079276
15455992,3075398
15465993,3084602
15475995,3078691
15486001,3084692
15496002,3050541
15506007,3083130
15516013,3078703
15526019,3087953
15536020,3073521
15546024,3081827
15556030,3072964
15566033,3075555
15576037,3062552
15586044,3081658
15596050,3061292
15606057,3081350
15616061,3072624
15626063,3077796
15636069,3072518
15646071,3081511
15656074,3075660
15666080,3078703
15676082,3069200
15686084,3081980
15696086,3072738
15706089,3081663
15716096,3072251
15726097,3075552
15736103,3066639
15746108,3082140
15756114,3078686
15766115,3063263
15776121,3072874
15786128,3075626
15796129,3072267
15806130,3078936
15816138,3072545
15826145,3081200
15836146,3031858
15846153,2962096
15856157,2990316
15866160,3081779
15876165,3072807
15886167,3081747
15896171,3081977
15906172,3061656
15916175,3081864
15926182,3087841
15936187,3082173
15946193,3087690
15956195,3075593
15966198,3081707
15976204,3075570
