Time(us),Frequency(kHz)
14115172,3072706
14125173,3081570
14135176,3066211
14145178,3081968
14155181,3072100
14165184,3075838
14175188,3071555
14185190,3075804
14195197,3072046
14205199,3082043
14215203,3078024
14225205,3087761
14235207,3058032
14245215,3075747
14255220,3055623
14265227,3072640
14275232,3057300
14285237,3069113
14295238,3059512
14305241,3075672
14315244,3065409
14325249,3085354
14335251,3071144
14345253,3085276
14355256,3063034
14365262,3072349
14375266,3062555
14385270,3081735
14395274,3069766
14405276,3081740
14415279,3081923
14425286,3087850
14435290,3072961
14445296,3081546
14455299,3063420
14465300,3081994
14475304,3045418
14485309,3005790
14495312,3055176
14505316,3081894
14515323,3075812
14525324,3084244
14535329,3082285
14545336,3084078
14555341,3081963
14565342,3088060
14575345,3077603
14585351,3088030
14595356,3081971
14605362,3088061
14615366,3081895
14625371,3088121
14635377,3082271
14645379,3087915
14655380,3042412
14665387,3068531
14675389,3011006
14685392,2893934
14695398,3048097
14705404,3072599
14715411,3072436
14725413,3075632
14735420,3071817
14745427,3078045
14755430,3082360
14765433,3088165
14775434,3082193
14785438,3069326
14795444,3072473
14805448,3081520
14815450,3081886
14825452,3075326
14835458,3053581
14845463,3073857
14855469,3066120
14865470,3071630
14875472,3072478
14885477,3084676
14895483,3081846
14905487,3087569
14915492,3081632
14925498,3088049
14935504,3081952
14945507,3078197
14955511,3055906
14965515,3075086
14975522,3071856
14985527,3080751
14995530,3069136
15005532,3081876
15015533,3066987
15025537,3071222
15035539,3065531
15045544,3074827
15055551,3081552
15065557,3087796
15075563,3072191
15085570,3082065
15095575,3076016
15105581,3069600
15115585,3072411
15125588,3084368
15135595,3082328
15145602,3087644
15155603,3065397
15165605,3075359
15175608,3055816
15185611,3057812
15195612,3063510
15205615,3078401
15215617,3075577
15225622,3088280
15235628,3081913
15245634,3087870
15255638,3081077
15265644,3081798
15275648,3072272
15285653,3085032
15295660,3075697
15305662,3081151
15315666,3075695
15325667,3087627
15335672,3081348
15345674,3080009
15355676,3068506
15365678,3082153
15375684,3053267
15385686,3087879
15395691,3069544
15405694,3081742
15415700,3075521
15425704,3088054
15435706,3069342
15445710,3081762
15455715,3056944
15465717,3068554
15475720,3072757
15485722,3081752
15495729,3058093
15505735,2992140
15515742,2912547
15525743,2969778
15535750,2993845
15545753,3029845
15555756,2990067
15565762,2946253
15575769,3063315
15585772,3072672
15595774,3072628
15605781,3082224
15615788,3078662
15625792,3082826
15635796,3072478
15645802,3078308
15655807,3072572
15665811,3081473
15675814,3072253
15685817,3081626
15695823,3072386
15705825,3081919
15715830,3072175
15725835,3081722
15735840,3075429
15745846,3088038
15755850,3081847
15765855,3084118
15775862,3081750
15785870,3081448
15795874,3081822
15805878,3087822
15815884,3075830
15825888,3081695
15835894,3072035
15845898,3075528
15855899,3066699
15865903,3081307
15875910,3069422
15885916,3081463
15895918,3071514
15905920,3088415
15915924,3081926
15925930,3078551
15935936,3072717
15945939,3081606
15955946,3072194
15965953,3069855
15975959,3068259
15985963,3075622
15995970,3072582
16005973,3076128
16015976,3072856
16025983,3084782
16035988,3069439
16045993,3078572
16055996,3055833
16065997,3081773
16075999,3075114
16086003,3087763
16096006,3080247
16106010,3076814
16116013,3072545
16126016,3074848
16136019,3072683
16146025,3087830
16156032,3081515
16166034,3081964
16176042,3056790
16186047,3075249
16196053,3072267
16206056,3077832
16216061,3072189
16226073,3080913
16236076,3072665
16246083,3081037
16256087,3065550
16266088,3081005
16276092,3055052
16286095,3083898
16296096,3081692
16306098,3087552
16316103,3075565
16326106,3087522
16336109,3081702
16346112,3087605
16356115,3074728
16366122,3082104
16376126,3068913
16386132,3082027
16396139,3072299
16406143,3082059
16416148,3069782
16426149,3071436
16436152,3065697
16446158,3081579
16456163,3069052
16466168,3081829
16476169,3072499
16486176,3075271
16496184,3061035
16506195,3081239
16516197,3067776
16526201,3087751
16536205,3081574
16546210,3088264
16556216,3082279
16566222,3088235
16576229,3081737
16586236,3081483
16596244,3082400
16606247,3088037
16616251,3082314
16626258,3087522
16636264,3081835
16646269,3088133
16656271,3081844
16666272,3088351
16676277,3082664
16686278,3088141
16696281,3081934
16706283,3087755
16716284,3081724
16726287,3087919
16736288,3082401
16746290,3087391
16756296,3082095
16766299,3087897
16776304,3081650
16786307,3081112
16796309,3076251
16806315,3084989
16816321,3075504
16826325,3084814
16836328,3078553
16846335,3088482
16856338,3081289
16866343,3087771
16876345,3074703
16886350,3085223
16896355,3078295
16906356,3087624
16916362,3081728
16926368,3087513
16936370,3078555
16946376,3088392
16956381,3081894
16966385,3087657
16976389,3078644
16986392,3087924
16996398,3072626
17006400,3078370
17016401,3075734
17026408,3084149
17036413,3057553
17046414,3088125
17056417,3081932
17066422,3081642
17076428,3082467
17086430,3088403
