Time(us),Frequency(kHz)
17537203,3072767
17547211,3072191
17557217,3075683
17567219,3076013
17577221,3081354
17587227,3072502
17597234,3082176
17607239,3072487
17617241,3058421
17627245,3069389
17637249,3082312
17647252,3078456
17657254,3088330
17667257,3081350
17677263,3081713
17687267,3081493
17697274,3087790
17707281,3054142
17717286,3081284
17727293,3075433
17737295,3088019
17747289,3075972
17757307,3075758
17767308,3066266
17777311,3080952
17787316,3073005
17797319,3088396
17807324,3077403
17817325,3087615
17827332,3072718
17837338,3075981
17847344,3063378
17857348,3074231
17867349,3065764
17877355,3078287
17887361,3075226
17897368,3087576
17907375,3081340
17917378,3087818
17927381,3082223
17937385,3087944
17947386,3081998
17957388,3088043
17967392,3070902
17977396,3081896
17987403,3066441
17997409,3081639
18007416,3078608
18017423,3087793
18027428,3081623
18037430,3069465
18047437,3066730
18057439,3081230
18067445,3072246
18077449,3075548
18087455,3069581
18097462,3075810
18107466,3072301
18117470,3084874
18127477,3078446
18137482,3085005
18147483,3078120
18157486,3087374
18167490,3067316
18177494,3081929
18187498,3078209
18197503,3088164
18207506,3082269
18217511,3087713
18227515,3081802
18237517,3088230
18247522,3081651
18257525,3087643
18267527,3068374
18277533,3081172
18287535,3066018
18297541,3082242
18307547,3075513
18317551,3084219
18327556,3082531
18337559,3075573
18347566,3047980
18357570,2988837
18367573,2984306
18377574,2982933
18387576,3007543
18397577,3075674
18407578,3051093
18417582,3045405
18427586,2974746
18437587,3081535
18447591,3070986
18457598,3085249
18467603,3082100
18477609,3084690
18487614,3075237
18497621,3073034
18507624,3072988
18517631,3081070
18527634,3065213
18537640,3087691
18547647,3081349
18557648,3088315
18567654,3081984
18577656,3058708
18587662,3063659
18597663,3075815
18607671,3057578
18617673,3075983
18627676,3072612
18637679,3069438
18647686,3072384
18657687,3075444
18667688,3074912
18677695,3088208
18687696,3082712
18697700,3081064
18707707,3036041
18717709,3087929
18727712,3082455
18737713,3088320
18747715,3081532
18757717,3078819
18767720,3065767
18777726,3079572
18787729,3065722
18797733,3077812
18807736,3069052
18817739,3075735
18827743,3069004
18837750,3082083
18847752,3072749
18857758,3080883
18867760,3075722
18877762,3080549
18887763,3059526
18897770,3077948
18907775,3063298
18917778,3081684
18927780,3066011
18937787,3081761
18947793,3079100
18957794,3087813
18967798,3081437
18977806,3087740
18987809,3081514
18997813,3087446
19007815,3081076
19017818,3084652
19027823,3082021
19037830,3087839
19047832,3078565
19057835,3085008
19067839,3081489
19077842,3075351
19087846,3072426
19097851,3081819
19107856,3069334
19117863,3077948
19127867,3075859
19137870,3087582
19147874,3078104
19157880,3072153
19167882,3069462
19177887,3075229
19187894,3057104
19197898,3073913
19207905,3051110
19217911,3071989
19227913,3069489
19237915,3081909
19247922,3072254
19257928,3063285
19267930,3066584
19277935,3074870
19287937,3072416
19297943,3075002
19307946,3069427
19317951,3081951
19327957,3072129
19337964,3087940
19347966,3069031
19357967,3081409
19367973,3066626
19377975,3073321
19387976,3072029
19397980,3081494
19407987,3081409
19417990,3042842
19427984,2997042
19438000,2948713
19448006,3014465
19458010,3069242
19468012,2985895
19478013,3050993
19488016,3061619
19498020,3075639
19508026,3068420
19518031,3081642
19528035,3078253
19538037,3087733
19548041,3082176
19558043,3074943
19568049,3066261
19578054,3081668
19588060,3078365
19598062,3084336
19608067,3065902
19618070,3081512
19628072,3081978
19638073,3087819
19648075,3081794
19658081,3087953
19668086,3078105
19678087,3079024
19688090,3072030
19698094,3079098
19708100,3066731
19718103,3081101
19728108,3081481
19738110,3078900
19748115,3072764
19758121,3088073
19768124,3075248
19778130,3072294
19788135,3072842
19798137,3081813
19808145,3081036
19818148,3088056
19828153,3082259
19838159,3088273
19848163,3057285
19858170,3070613
19868173,3072550
19878177,3087581
19888182,3060052
19898184,3081640
19908187,3078607
19918189,3081459
19928192,3055390
19938195,3081753
19948198,3076080
19958200,3083731
19968209,3072776
19978222,3084817
19988225,3076202
19998230,3087986
20008234,3075230
20018241,3082091
20028245,3072480
20038248,3081824
20048249,3066732
20058251,3081783
20068253,3074881
20078258,3087991
20088261,3075693
20098265,3081026
20108270,3069957
20118274,3081560
20128277,3063048
20138281,3081976
20148286,3078377
20158290,3087733
20168292,3081860
20178297,3087594
20188299,3069781
20198300,3081673
20208303,3078926
20218307,3088269
20228308,3081514
20238310,3087522
20248314,3082152
20258319,3087727
20268321,3081438
20278324,3087820
20288331,3069287
20298332,3081752
20308338,3072572
20318345,3087755
20328351,3043763
20338358,3088427
20348362,3082232
20358364,3082231
20368366,3072327
20378367,3075363
20388370,3072869
20398377,3084532
20408383,3081696
20418390,3087831
20428394,3067158
20438397,3065365
20448403,3034757
20458407,3001968
20468408,2943234
20478411,3078463
20488414,3068416
20498415,3072051
20508422,2945029
20518426,2965627
20528428,3062652
20538435,3082145
20548440,3071908
20558446,3087492
20568451,3064300
20578453,3075645
20588460,3061531
20598462,3062464
20608464,3052693
20618466,3068659
20628473,3060094
20638477,3081744
20648481,3072186
20658482,3082043
20668488,3063803
20678492,3087980
20688499,3081891
20698503,3074917
20708505,3066649
20718512,3088163
20728519,3071739
20738523,3073438
20748525,3062454
20758530,3075889
20768535,3072674
20778539,3081906
20788544,3066361
20798546,3081294
20808548,3071398
20818554,3086404
20828561,3082137
20838564,3087817
20848566,3081867
20858727,3077886
20868735,3078081
20878739,3070238
20888741,3074375
20898747,3067544
20908749,3079689
20918751,3066145
20928753,3064170
20938754,3071287
20948756,3085509
20958762,3076250
20968769,3077446
20978772,3067150
20988779,3078070
20998782,3072771
21008785,3078336
21018790,3075237
21028796,3081334
21038569,3061451
21048810,3071832
21058810,3065672
21068812,3078336
21078818,3074006
21088820,3079939
21098827,3079408
21108834,3086808
21118835,3082701
21128837,3087479
21138840,3071412
21148841,3084806
21158842,3083035
21168848,3087335
21178850,3082510
21188857,3074351
21198863,3064276
21208866,3077417
21218869,3066552
21228885,3059260
21238889,3078438
21248896,3075243
21258910,3072769
21268914,3081893
21278919,3082305
21288925,3078905
21298929,3072749
21308934,3085200
21318936,3068940
21328940,3081671
21338947,3072366
21348951,3078107
21358953,3069040
21368959,3075451
21378961,3066463
21388965,3081557
21398966,3068276
21408969,3088144
21418970,3068863
21428973,3081395
21438975,3078591
21448978,3087968
21458982,3068953
21468985,3081621
21478991,3075159
21488994,2994506
21498996,2934838
21509002,3048153
21519011,2973468
21529015,2984429
21539019,3072233
21549025,3078423
21559032,3081096
21569035,3088233
21579038,3081687
21589042,3087905
21599046,3081210
21609049,3087868
21619056,3078434
21629063,3087656
21639068,3081956
21649071,3087555
21659076,3081826
21669080,3088154
21679086,3081903
21689093,3068225
21699099,3061444
21709106,3076110
21719110,3059401
21729111,3028253
21739116,2969050
21749120,3081442
21759123,3068617
21769125,3081259
21779132,3072571
21789137,3081131
21799138,3075479
21809142,3087636
21819146,3081671
21829149,3087899
21839156,3066259
21849157,3080536
21859162,3060683
21869169,3081575
21879175,3078893
21889179,3087751
21899186,3078585
21909188,3075402
21919193,3069234
21929196,3072218
21939197,3059837
21949198,3072261
21959200,3063218
21969204,3078392
21979205,3075764
21989208,3084837
21999211,3075157
22009214,3065931
22019220,3063324
22029225,3078659
22039226,3069707
22049228,3084926
22059232,3078435
22069237,3084405
22079240,3069044
22089245,3079479
22099249,3066532
22109251,3078492
22119254,3066150
22129258,3078733
22139264,3039675
22149268,3082066
22159275,3069157
22169280,3087611
22179282,3082250
22189288,3088307
22199294,3082317
22209298,3088291
22219301,3073461
22229306,3071709
22239311,3069468
22249312,3078428
22259317,3076037
22269321,3085127
22279326,3075788
22289328,3084826
22299334,3078695
22309338,3084820
22319342,3060336
22329349,3078234
22339355,3075482
22349360,3084902
22359366,3078326
22369371,3078020
22379373,3075946
22389377,3084496
22399380,3078570
22409384,3084859
22419389,3043240
22429392,3078893
22439394,3066110
22449397,3087785
22459404,3082102
22469408,3080018
22479411,3068360
22489415,3087996
22499418,3081477
22509424,3088309
22519428,3081987
22529429,3081806
22539432,3072415
22549438,3081183
22559442,3040609
22569445,3012406
22579446,2989914
22589451,3060296
22599458,2959422
22609465,2939630
22619468,3072207
22629475,3088000
22639479,3081899
22649485,3087291
22659491,3081495
22669494,3088308
22679495,3067740
22689502,3081920
22699507,3057621
22709511,3067431
22719513,3071942
22729520,3072313
22739526,3071976
22749530,3087841
22759531,3081774
22769535,3079055
22779539,3068652
22789543,3084128
22799546,3082203
22809548,3081846
22819555,3081156
22829559,3088210
22839565,3082497
22849570,3087497
22859574,3072887
22869576,3087443
22879580,3082149
22889582,3087891
22899588,3081496
22909595,3078477
22919599,3053992
22929605,3072829
22939612,3059920
22949618,3075465
22959623,3072248
22969626,3075529
22979629,3069537
22989635,3081729
22999639,3070195
23009644,3075817
23019651,3072494
23029656,3084906
23039662,3061479
23049666,3088029
23059670,3082534
23069673,3087710
23079677,3081365
23089682,3088014
23099687,3081971
23109689,3087737
23119692,3081649
23129697,3088234
23139702,3082161
23149705,3088455
23159708,3081359
23169712,3088027
23179715,3078219
23189721,3082175
23199723,3072081
23209730,3081958
23219737,3060305
23229739,3081679
23239743,3054448
23249749,3078597
23259755,3066694
23269756,3081380
23279757,3075938
23289760,3084372
23299766,3078863
23309770,3084965
23319771,3075680
23329774,3084800
23339781,3078636
23349782,3075079
23359784,3065631
23369789,3072263
23379795,3063088
23389802,3078175
23399805,3078832
23409809,3088278
23419812,3071913
23429816,3081736
23439821,3075618
23449827,3084200
23459832,3063819
23469836,3073885
23479837,3062311
23489841,3081440
23499847,3081537
23509849,3087934
23519856,3082052
23529862,3087684
23539865,3081887
23549869,3087839
23559875,3081863
23569882,3084213
23579887,3076410
23589894,3075455
23599896,2995133
23609902,2994008
23619903,2891342
23629906,2914434
23639908,3029682
23649910,3057301
23659913,3072474
23669917,3065019
23679919,2985241
23689920,3081361
23699922,3060053
23709928,3075578
23719931,3072552
23729934,3084556
23739940,3069651
23749943,3081694
23759946,3078656
23769952,3081423
23779962,3059875
23789968,3075414
23799973,3067724
23809978,3075630
23819982,3060600
23829984,3078579
23839988,3065790
23849993,3081374
23859998,3070441
23870003,3075101
23880009,3072845
23890015,3088310
23900018,3081589
23910026,3075626
23920028,3072408
23930030,3084831
23940035,3058736
23950037,3076596
23960038,3065654
23970044,3081862
23980048,3068779
23990054,3075661
24000058,3060335
24010060,3081180
24020062,3075687
24030069,3088362
24040070,3082313
24050076,3087883
24060078,3081680
24070081,3088037
24080082,3082308
24090087,3087956
24100090,3082354
24110094,3088174
24120100,3069364
24130106,3078323
24140109,3072803
24150112,3084678
24160118,3081798
24170119,3081450
24180125,3071895
24190130,3081962
24200134,3078525
24210138,3087910
24220143,3081695
24230146,3088026
24240151,3072538
24250155,3070451
24260157,3071620
24270160,3081637
24280165,3081908
24290170,3078664
24300174,3072139
24310179,3081960
24320182,3078989
24330184,3076643
24340187,3060238
24350187,3081782
24360195,3075468
24370197,3072671
24380204,3066373
24390205,3081743
24400209,3078632
24410216,3084604
24420221,3081865
24430226,3073468
24440227,3062194
24450232,3075330
24460239,3072569
24470245,3085107
24480252,3079099
24490256,3087941
24500258,3078121
24510264,3087582
24520266,3066250
24530270,3081887
24540273,3072635
24550277,3081759
24560281,3072163
24570285,3081451
24580288,3065895
24590290,3074344
24600296,3069673
24610303,3083995
24620310,3081182
24630316,3081387
24640323,3072601
24650327,3043592
24660329,2982339
24670319,3005611
24680335,3003281
24690341,3069384
24700344,3015592
24710351,2890890
24720355,3068500
24730362,3078103
24740367,3072431
24750370,3081352
24760372,3078131
24770373,3081844
24780376,3072560
24790387,3081949
24800394,3069185
24810400,3081762
24820403,3068942
24830408,3087620
24840410,3081129
24850415,3066362
24860422,3072072
24870424,3081200
24880427,3051578
24890434,3078415
24900439,3062602
24910445,3084869
24920451,3062141
24930455,3065241
24940461,3069445
24950463,3081116
24960466,3072387
24970473,3081422
24980478,3072361
24990480,3084936
25000483,3068303
25010490,3062855
25020494,3068861
25030500,3084844
25040503,3082075
25050510,3087521
25060514,3076095
25070520,3081056
25080524,3072454
25090530,3081685
25100536,3072400
25110539,3081556
25120544,3075558
25130550,3088086
25140557,3082042
25150559,3087746
25160565,3062899
25170730,3072720
25180738,3077398
25190743,3076804
25200749,3076699
25210750,3078149
25220754,3081637
25230755,3084140
25240760,3084945
25250767,3084276
25260773,3079182
25270775,3069762
25280782,3072290
25290789,3075269
25300793,3078759
25310794,3075245
25320799,3078651
25330800,3077520
25340806,3085963
25350806,3083546
25360809,3080027
25370814,3077312
25380821,3074498
25390824,3065156
25400831,3079841
25410834,3074136
25420840,3081378
25430843,3069765
25440844,3080359
25450569,3062671
25460877,3077301
25470877,3060481
25480879,3081340
25490882,3072937
25500889,3073455
25510893,3072704
25520897,3081470
25530901,3081962
25540907,3087875
25550912,3082132
25560915,3075749
25570922,3066360
25580927,3081989
25590922,3072176
25600937,3087906
25610930,3062000
25620944,3078552
25630947,3069219
25640950,3085055
25650953,3072048
25660956,3081442
25670961,3072436
25680964,3081225
25690967,3066109
25700969,3026057
25710973,3058554
25720979,3024871
25730982,2890842
25740987,3025871
25750987,2895169
25760991,3010237
25770998,3072778
25780999,3081866
25791005,3081507
25801008,3081780
25811014,3071923
25821018,3082136
25831021,3055403
25841027,3075310
25851028,3070618
25861030,3072837
25871032,3068637
25881038,3081604
25891046,3061508
25901051,3081528
25911056,3078570
25921057,3087650
25931064,3081779
25941070,3087602
25951072,3081431
25961075,3088338
25971080,3081902
25981081,3087478
25991085,3082113
26001091,3084249
26011095,3075285
26021101,3087851
26031104,3081868
26041107,3075024
26051113,3072229
26061118,3075508
26071120,3071996
26081125,3081428
26091127,3079395
26101129,3088203
26111131,3081903
26121134,3087838
26131140,3082190
26141145,3087944
26151151,3081708
26161154,3087516
26171157,3081632
26181159,3087959
26191166,3081675
26201171,3087575
26211173,3081855
26221179,3087753
26231180,3072200
26241181,3077716
26251184,3072352
26261189,3085233
26271193,3081577
26281199,3084796
26291203,3051257
26301207,3082155
26311212,3072762
26321214,3072346
26331218,3066035
26341220,3081802
26351226,3072914
26361229,3075904
26371231,3072377
26381232,3088083
26391238,3081833
26401244,3088381
26411249,3067248
26421250,3077927
26431254,3081712
26441256,3087932
26451261,3075147
26461265,3088009
26471272,3081498
26481274,3088272
26491280,3081905
26501286,3088313
26511292,3068685
26521298,3075726
26531306,3072403
26541309,3081451
26551315,3078379
26561320,3078365
26571324,3061849
26581326,3074803
26591333,3081675
26601339,3088261
26611345,3082244
26621347,3078264
26631351,3072188
26641354,3081702
26651360,3044480
26661363,3081667
26671364,3072411
26681370,3078216
26691376,3064615
26701377,3081618
26711378,3060045
26721380,3081996
26731386,3065676
26741390,3081356
26751392,2989605
26761394,2956300
26771398,2973704
26781400,3038266
26791406,3065873
26801407,3082025
26811413,3069539
26821417,3088015
26831421,3081859
26841423,3087682
26851412,3064298
26861427,3081892
26871429,3071836
26881436,3085040
26891442,3081422
26901449,3087958
26911454,3081513
26921460,3087941
26931465,3082274
26941471,3075136
26951474,3053046
26961478,3068131
26971479,3010469
26981482,2946470
26991488,3071817
27001494,3081746
27011497,3082297
27021498,3084530
27031504,3079181
27041507,3075058
27051511,3072382
27061517,3080800
27071524,3081909
27081528,3087918
27091536,3081674
27101538,3088261
27111540,3081914
27121547,3088433
27131551,3071445
27141553,3081574
27151558,3064245
27161560,3087530
27171562,3081792
27181569,3087772
27191569,3071800
27201575,3075833
27211579,3052152
27221583,3084564
27231585,3081465
27241591,3076171
27251593,3072590
27261599,3077844
27271600,3081664
27281607,3087891
27291609,3081684
27301613,3088362
27311616,3082290
27321617,3087906
27331620,3082174
27341627,3087197
27351630,3065840
27361635,3076136
27371639,3059394
27381640,3078744
27391644,3068943
27401650,3084605
27411655,3072926
27421660,3073664
27431662,3063796
27441666,3075166
27451667,3057067
27461672,3075482
27471673,3071624
27481680,3087667
27491683,3082062
27501689,3088011
27511695,3081636
27521696,3087869
27531700,3072055
27541702,3084988
27551709,3058379
27561711,3075644
27571717,3058738
27581721,3081832
27591726,3078897
27601732,3088088
27611734,3081887
27621738,3088137
27631741,3075375
27641748,3087672
27651749,3081589
27661753,3084167
27671759,3078232
27681761,3077431
27691765,3071865
27701768,3087743
27711774,3056895
27721776,3082203
27731782,3072517
27741785,3075612
27751788,3071955
27761792,3088258
27771796,3068962
27781799,3079696
27791802,3071379
27801807,3022505
27811810,2891908
27821815,2936882
27831816,3002232
27841823,3071174
27851829,2916012
27861831,3081603
27871837,3068437
27881841,3072386
27891846,3069020
27901849,3065436
27911856,3072513
27921862,3081764
27931866,3078857
27941869,3087911
27951870,3081484
27961871,3080094
27971876,3063018
27981877,3081929
27991880,3069398
28001887,3082019
28011892,3072210
28021895,3084637
28031900,3081524
28041905,3076577
28051911,3066022
28061914,3079100
28071918,3073037
28081923,3072885
28091926,3063211
28101932,3069230
28111935,3057672
28121942,3075293
28131945,3065539
28141947,3087697
28151952,3069137
28161953,3081919
28171957,3060195
28181959,3081511
28191963,3079431
28201970,3080659
28211977,3059357
28221982,3081919
28231989,3072565
28241996,3072436
28252002,3066199
28262009,3075537
28272013,3072120
28282017,3078118
28292021,3081590
28302028,3088011
28312032,3082160
28322038,3087757
28332043,3081635
28342050,3087592
28352051,3081220
28362056,3087623
28372059,3068815
28382062,3081790
28392063,3078449
28402067,3087690
28412068,3081611
28422072,3087517
28432076,3050963
28442080,3081781
28452086,3072283
28462092,3067614
28472096,3081751
28482103,3078281
28492108,3065682
28502113,3071345
28512119,3072883
28522123,3078901
28532130,3072647
28542134,3081374
28552139,3078642
28562143,3084036
28572149,3075399
28582152,3084498
28592154,3044406
28602160,3063421
28612162,3052591
28622165,3068248
28632170,3047417
28642175,3078454
28652178,3065623
28662182,3078768
28672189,3072257
28682193,3078372
28692196,3062443
28702199,3078684
28712205,3059707
28722212,3078552
28732216,3068643
28742217,3078320
28752220,3069524
28762225,3081453
28772229,3081767
28782230,3087819
28792232,3081800
28802239,3087722
28812244,3066304
28822244,3068455
28832246,3072904
28842252,3072686
28852260,3065294
28862266,3042687
28872271,2973419
28882277,2970743
28892281,3015076
28902282,3063135
28912283,2994316
28922285,2884041
28932288,3050659
28942294,3081774
28952299,3072216
28962300,3075806
28972307,3072737
28982312,3075464
28992313,3072779
29002316,3084560
29012317,3068960
29022323,3081826
29032329,3072827
29042335,3088021
29052340,3081504
29062341,3088411
29072351,3078472
29082356,3084935
29092361,3074532
29102365,3077412
29112368,3070108
29122370,3081537
29132371,3075458
29142378,3088161
29152380,3081434
29162381,3087979
29172386,3072442
29182390,3081668
29192392,3071461
29202398,3087992
29212401,3060646
29222406,3084895
29232409,3078334
29242416,3084294
29252421,3077431
29262428,3087863
29272430,3081874
29282434,3087281
29292434,3073147
29302437,3080704
29312439,3081860
29322443,3088196
29332449,3082247
29342451,3087963
29352458,3081697
29362462,3061257
29372463,3081543
29382468,3075495
29392470,3066656
29402477,3078391
29412481,3075437
29422487,3075217
29432489,3066364
29442491,3076215
29452491,3066392
29462493,3079137
29472496,3075430
29482500,3084612
29492505,3071242
29502508,3081821
29512503,3063109
29522518,3072852
29532524,3060604
29542528,3079035
29552532,3075939
29562535,3084804
29572537,3074836
29582543,3084429
29592546,3079515
29602553,3085024
29612556,3074772
29622561,3067830
29632568,3063472
29642565,3075489
29652577,3060398
29662573,3075659
29672591,3062573
29682597,3078038
29692604,3073139
29702606,3081593
29712609,3060483
29722614,3080622
29732620,3073025
29742624,3071964
29752630,3073421
29762567,3069716
29772797,3079146
29782802,3083508
29792806,3086464
29802812,3083328
29812820,3086841
29822822,3083081
29832828,3086450
29842829,3071569
29852833,3069199
29862837,3070506
29872842,3080035
29882848,3072314
29892853,2985194
29902859,2947582
29912861,2960175
29922862,2945085
29932867,2970968
29942871,3059370
29952876,2918081
29962881,2957450
29972899,3080404
29982902,3072746
29992908,3082098
30002917,3072040
30012923,3081632
30022927,3065581
30032929,3075108
30042935,3075431
30052936,3084982
30062941,3073071
30072947,3081099
30082952,3072223
30092957,3081351
30102959,3060268
30112959,3077855
30122966,3068323
30132973,3081422
30142977,3072313
30152978,3084905
30162984,3075477
30172988,3075640
30182992,3072368
30192993,3075199
30202998,3072431
30212999,3084791
30223004,3069052
30233010,3075468
30243014,3073020
30253020,3081520
30263021,3065249
30273027,3087902
30283030,3082139
30293036,3087658
30303041,3073855
30313042,3066073
30323049,3065894
30333056,3085195
30343057,3077715
30353061,3088356
30363067,3081653
30373073,3088143
30383078,3081980
30393080,3087861
30403085,3082443
30413091,3073096
30423092,3059331
30433094,3072310
30443096,3066742
30453102,3078255
30463107,3075411
30473110,3084563
30483114,3069437
30493120,3075663
30503123,3075342
30513129,3081251
30523136,3071053
30533142,3081975
30543149,3078434
30553152,3087800
30563156,3081581
30573157,3069415
30583162,3072302
30593166,3075555
30603172,3054308
30613174,3075258
30623178,3072519
30633185,3075232
30643186,3072037
30653188,3088150
30663190,3074421
30673191,3080691
30683197,3081547
30693198,3087888
30703204,3081159
30713207,3081572
30723214,3081338
30733215,3075116
30743219,3074634
30753225,3081704
30763228,3078400
30773230,3075156
30783235,3072399
30793236,3075586
30803239,3066881
30813247,3075107
30823253,3072700
30833256,3087736
30843257,3081026
30853260,3065025
30863263,3072328
30873266,3081823
30883273,3072864
30893278,3081187
30903282,3066174
30913285,3081598
30923287,3063729
30933289,3069172
30943290,3073055
30953295,3076003
30963298,3013762
30973303,3013984
30983307,3065277
30993308,3071453
31003315,3066213
31013321,2917575
31023327,2973373
31033333,3081562
31043338,3082283
31053340,3075879
31063344,3072395
31073346,3084491
31083347,3072186
31093349,3081430
31103351,3075949
31113353,3087656
31123355,3082158
31133361,3088320
31143363,3068493
31153367,3087787
31163369,3067372
31173375,3085369
31183377,3082224
31193384,3087936
31203386,3081810
31213388,3087937
31223392,3081960
31233399,3087700
31243401,3063242
31253408,3081182
31263413,3075100
31273417,3082370
31283418,3072492
31293424,3081673
31303429,3053557
31313435,3081130
31323442,3079643
31333444,3088040
31343451,3074864
31353452,3088262
31363455,3082224
31373457,3087856
31383459,3081421
31393461,3087807
31403466,3072154
31413473,3088213
31423479,3081452
31433496,3075886
31443501,3072781
31453504,3081468
31463505,3081818
31473507,3087907
31483510,3081539
31493516,3087776
31503520,3082227
31513524,3077965
31523529,3072514
31533530,3069078
31543532,3066227
31553539,3068491
31563546,3072473
31573552,3082051
31583557,3072122
31593560,3082117
31603565,3071616
31613568,3075764
31623570,3072616
31633575,3073651
31643582,3069241
31653585,3072486
31663591,3069280
31673596,3088373
31683597,3082067
31693603,3088007
31703605,3068682
31713610,3075592
31723615,3060177
31733620,3081553
31743625,3072314
31753632,3081358
31763637,3072408
31773641,3081855
31783645,3075478
31793646,3075505
31803648,3072637
31813652,3087714
31823657,3081077
31833660,3087781
31843664,3069494
31853665,3071382
31863667,3066181
31873671,3081743
31883675,3078867
31893677,3087513
31903684,3082277
31913691,3087648
31923693,3081677
31933696,3088325
31943699,3081690
31953702,3081210
31963705,3078883
31973709,3081613
31983712,3066726
31993716,3081962
32003718,3072721
32013719,3006768
32023734,3071909
32033737,3081258
32043740,3075093
32053742,3088038
32063748,3082356
32073754,3059009
32083760,3081741
32093762,3087656
32103765,3082012
32113771,3087784
32123775,3082154
32133777,3088289
32143782,3078426
32153786,3085173
32163791,3068948
32173792,3084434
32183796,3081425
32193802,3060026
32203804,3053515
32213806,3055828
32223810,2983498
32233814,3081422
32243817,3062573
32253818,3078759
32263823,3069836
32273827,3075956
32283832,3069223
32293838,3076467
32303840,3072466
32313845,3084980
32323846,3082451
32333852,3087875
32343859,3081399
32353860,3087772
32363863,3075082
32373866,3082173
32383868,3066018
32393873,3081421
32403879,3081168
32413887,3066036
32423890,3063343
32433893,3059965
32443900,3081411
32453903,3072844
32463907,3071841
32473911,3081718
32483912,3081731
32493915,3087768
32503918,3069319
32513920,3081406
32523926,3074853
32533933,3088233
32543938,3082047
32553939,3087938
32563943,3075466
32573949,3080633
32583956,3081710
32593959,3062387
32603965,3061385
32613971,3081603
32623973,3071805
32633978,3084380
32643981,3082586
32653983,3087463
32663988,3068997
32673993,3075056
32683998,3072424
32694001,3084062
32704006,3072238
32714009,3075473
32724014,3075341
32734018,3063839
32744024,3066358
32754029,3081679
32764034,3075071
32774036,3072038
32784041,3055538
32794045,3076357
32804050,3066204
32814057,3075903
32824062,3071802
32834064,3088427
32844070,3082113
32854076,3077026
32864079,3076014
32874082,3081439
32884089,3068594
32894095,3075497
32904099,3065608
32914100,3078390
32924103,3055987
32934106,3065301
32944111,3072450
32954113,3081405
32964118,3075066
32974120,3051045
32984121,3072440
32994126,3081210
33004132,3071150
33014138,3075287
33024145,3072397
33034150,3075592
33044153,3068433
33054160,2908028
33064163,2934917
33074168,2993459
33084170,3034864
33094171,3060540
33104172,2891087
33114175,3027299
33124177,3071965
33134180,3081641
33144182,3075080
33154186,3088014
33164190,3082061
33174191,3087836
33184198,3075372
33194199,3088024
33204202,3082436
33214209,3087998
33224215,3081215
33234216,3081732
33244222,3066550
33254227,3082032
33264232,3066559
33274237,3081364
33284241,3072149
33294248,3081782
33304255,3067454
33314259,3081794
33324260,3072411
33334266,3087877
33344272,3062664
33354273,3081773
33364274,3072166
33374277,3084462
33384281,3075272
33394283,3084696
33404285,3081755
33414287,3088450
33424293,3081804
33434297,3081403
33444302,3072233
33454303,3081750
33464307,3081810
33474309,3088131
33484316,3081918
33494317,3081340
33504318,3072251
33514325,3062997
33524329,3072390
33534337,3075798
33544341,3072772
33554348,3075008
33564353,3072494
33574356,3073299
33584364,3072233
33594367,3081590
33604369,3072526
33614370,3075478
33624376,3072511
33634383,3069999
33644387,3066107
33654390,3081926
33664392,3066255
33674394,3056483
33684401,3065419
33694403,3066990
33704405,3072296
33714411,3078814
33724412,3081935
33734416,3078518
33744418,3072450
33754419,3081409
33764421,3078918
33774429,3088370
33784432,3082359
33794437,3081189
33804441,3067828
33814445,3075676
33824449,3072752
33834451,3081200
33844455,3066423
33854458,3065467
33864462,3072442
33874464,3059590
33884468,3068815
33894471,3082165
33904475,3072623
33914477,3081967
33924479,3072155
33934484,3069496
33944486,3072417
33954489,3075408
33964495,3066219
33974502,3071569
33984506,3071715
33994513,3075742
34004514,3082020
34014520,3078605
34024525,3056658
34034526,3067049
34044528,3062848
34054532,3075902
34064536,3072924
34074542,3075300
34084547,3072353
34094549,3042592
34104552,2977160
34114554,2986955
34124561,2968319
34134567,2998726
34144575,3065875
34154578,2934103
34164592,2998694
34174598,3075803
34184604,3072870
34194611,3071733
34204615,3046408
34214569,3064194
34224873,3078110
34234890,3051395
34244908,3078061
34254912,3069589
34264913,3075545
34274916,3068790
34284921,3070073
34294925,3072800
34304927,3068100
34314923,3069052
34324937,3072826
34334941,3059637
34344944,3076206
34354949,3072578
34364956,3075851
34374963,3076161
34384967,3069458
34394973,3072671
34404975,3077625
34414980,3051137
34424982,3075993
34434983,3071830
34444989,3081484
34454993,3081862
34464996,3088431
34475003,3081777
34485008,3087986
34495009,3081601
34505014,3081950
34515020,3062397
34525022,3081660
34535029,3079189
34545033,3088387
34555039,3081459
34565045,3087858
34575050,3065707
34585057,3088137
34595061,3082185
34605065,3081312
34615066,3070591
34625072,3081732
34635078,3075386
34645082,3069403
34655087,3072625
34665094,3085261
34675096,3081621
34685102,3087516
34695106,3077975
34705109,3066205
34715114,3053076
34725118,3078926
34735121,3075672
34745122,3084492
34755124,3066274
34765131,3079631
34775136,3060578
34785142,3066175
34795148,3075980
34805156,3087774
34815157,3053676
34825161,3066156
34835165,3057096
34845167,3075605
34855169,3065264
34865175,3088310
34875179,3069206
34885183,3075465
34895187,3073060
34905193,3080987
34915194,3066677
34925198,3081693
34935199,3078547
34945205,3088183
34955207,3081165
34965211,3087839
34975218,3082557
34985225,3069456
34995225,3072749
35005231,3072205
35015237,3057319
