Time(ms),Frequency(kHz)
15796,3081093
15806,3087522
15816,3078667
15826,3088019
15836,3074617
15846,3087968
15856,3081988
15866,3087812
15876,3081944
15886,3087599
15896,3082410
15906,3087867
15916,3080883
15926,3087907
15936,3081401
15946,3087621
15956,3081432
15966,3087749
15976,3082060
15986,3088337
15996,3081201
16006,3087518
16016,3082431
16026,3088134
16036,3074353
16046,3081295
16056,3082214
16066,3087763
16076,3081387
16086,3088183
16096,3081709
16106,3088413
16116,3081311
16126,3087945
16136,3082132
16146,3087457
16156,3081956
16166,3084556
16176,3084573
16186,3084511
16196,3084806
16206,3085046
16216,3084651
16226,3084023
16236,3085332
16246,3077967
16256,3082163
16266,3084051
16276,3068830
16286,3084201
16296,3086362
16306,3083757
16316,3085619
16326,3059072
16336,3086355
16346,3083373
16356,3078767
16366,3080367
16376,3083277
16386,3077655
16396,3084507
16406,3082483
16416,3088258
16426,3081943
16436,3087589
16446,3076564
16456,3086926
16466,3081652
16476,3088271
16486,3055897
16496,3088473
16506,3081980
16516,3087693
16526,3081458
16536,3087551
16546,3081186
16556,3087793
16566,3081847
16576,3088460
16586,3082001
16596,3088075
16606,3077940
16616,3081793
16626,3081985
16636,3087756
16646,3075480
16656,3081994
16666,3082099
16676,3087771
16686,3081380
16696,3087919
16706,3081681
16716,3087820
16726,3082502
16737,3088008
16747,3081859
16757,3088329
16767,3075600
16777,3087601
16787,3082051
16797,3087941
16807,3082577
16817,3088003
16827,3081503
16837,3087828
16847,3081691
16857,3081431
16867,3081152
16877,3087374
16887,3081705
16897,3087975
16907,3082084
16917,3087938
16927,3082300
16937,3087768
16947,3082172
16957,3088286
16967,3082068
16977,3088181
16987,3081071
16997,3088293
17007,3081900
17017,3088002
17027,3081637
17037,3087999
17047,3082271
17057,3081110
17067,3075230
17077,3087856
17087,3081662
17097,3088340
17107,3082058
17117,3088247
17127,3082180
17137,3087836
17147,3081855
17157,3087640
17167,3081703
17177,3061712
17187,3081471
17197,3088259
17207,3082759
17217,3087540
17227,3080938
17237,3088342
17247,3082192
17257,3088214
17267,3074882
17277,3088306
17287,3082049
17297,3087855
17307,3082373
17317,3081660
17327,3082154
17337,3087838
17347,3082255
17357,3087621
17367,3081881
17377,3088006
17387,3081118
17397,3088352
17407,3081895
17417,3087849
17427,3081214
17437,3087924
17447,3082312
17457,3087611
17467,3074900
17477,3081142
17487,3081984
17497,3088274
17507,3082016
17517,3071894
17527,3082349
17537,3087998
17547,3082043
17557,3088040
17567,3081176
17577,3087969
17587,3081286
17597,3087958
17607,3081472
17617,3082174
17627,3075615
17637,3088151
17647,3081767
17657,3088185
17667,3081958
17677,3081690
17687,3082568
17697,3087488
17707,3081625
17717,3088478
17727,3078580
17737,3087659
17747,3081782
17757,3087742
17767,3071020
17777,3087874
17787,3081696
17797,3088141
17807,3081788
17817,3087849
