Time(ms),Frequency(kHz)
16786,3081112
16796,3076251
16806,3084989
16816,3075504
16826,3084814
16836,3078553
16846,3088482
16856,3081289
16866,3087771
16876,3074703
16886,3085223
16896,3078295
16906,3087624
16916,3081728
16926,3087513
16936,3078555
16946,3088392
16956,3081894
16966,3087657
16976,3078644
16986,3087924
16996,3072626
17006,3078370
17016,3075734
17026,3084149
17036,3057553
17046,3088125
17056,3081932
17066,3081642
17076,3082467
17086,3088403
17096,3081480
17106,3087856
17116,3082236
17126,3087993
17136,3081878
17146,3087704
17156,3081939
17166,3088302
17176,3081899
17186,3066423
17196,3056421
17206,3082112
17216,3072509
17226,3078620
17236,3079163
17246,3087701
17256,3081573
17266,3088088
17276,3082420
17286,3087844
17296,3078257
17306,3087860
17316,3076085
17326,3084362
17336,3075545
17346,3085641
17356,3085256
17366,3084805
17376,3084281
17386,3084832
17396,3081179
17406,3084455
17416,3084498
17426,3084276
17436,3085448
17446,3083841
17456,3084976
17466,3081126
17476,3079290
17486,3074309
17496,3075545
17506,3077471
17516,3079278
17526,3070336
17536,3070059
17546,3083621
17556,3086351
17566,3083631
17576,3085997
17586,3083580
17596,3074362
17606,3070224
17616,3086839
17626,3082313
17636,3086979
17646,3082559
17656,3087639
17666,3082138
17676,3088000
17686,3082252
17696,3087645
17706,3082297
17716,3087302
17726,3082227
17736,3084802
17746,3081270
17756,3088378
17766,3082381
17776,3087890
17786,3082295
17796,3087791
17806,3072362
17816,3085160
17826,3075192
17836,3084804
17846,3079517
17856,3084812
17866,3075306
17876,3084775
17886,3075643
17896,3084754
17906,3075280
17916,3084867
17926,3078422
17936,3084389
17946,3081849
17956,3087698
17966,3081899
17976,3087896
17986,3081284
17996,3088035
18006,3078588
18016,3088074
18026,3078354
18036,3087819
18046,3082304
18056,3084689
18066,3081718
18076,3088114
18087,3056794
18097,3087969
18107,3081401
18117,3088359
18127,3081868
18137,3087464
18147,3081737
18157,3087608
18167,3082145
18177,3088244
18187,3081681
18197,3087846
18207,3082221
18217,3081489
18227,3081676
18237,3087828
18247,3081445
18257,3087452
18267,3081489
18277,3088334
18287,3081283
18297,3087941
18307,3081979
18317,3081703
18327,3081788
18337,3087907
18347,3081192
18357,3088022
18367,3070443
18377,3081676
18387,3082016
18397,3087875
18407,3077836
18417,3084657
18427,3079092
18437,3087765
18447,3081602
18457,3087600
18467,3081722
18477,3087628
18487,3074255
18497,3087559
18507,3081694
18517,3088351
18527,3082090
18537,3084444
18547,3082065
18557,3087375
18567,3082425
18577,3087743
18587,3081762
18597,3087799
18607,3082557
18617,3087845
18627,3077738
18637,3087606
18647,3081766
18657,3087983
18667,3081871
18677,3088040
18687,3082152
18697,3087997
18707,3081985
18717,3087948
18727,3082117
18737,3087916
18747,3081699
18757,3088349
18767,3081965
18777,3087631
18787,3081810
18797,3087775
18807,3082449
18817,3087732
18827,3078270
18837,3088261
18847,3081806
18857,3087629
18867,3081847
18877,3087970
18887,3082497
18897,3087947
18907,3081658
18917,3087577
18927,3077824
18937,3087506
18947,3081571
18957,3080964
18967,3082642
18977,3087397
18987,3065029
18997,3088001
19007,3081778
19017,3073225
19027,3067336
19037,3087887
19047,3078322
19057,3088157
19067,3081749
19077,3088289
19087,3081806
19097,3088012
19107,3081538
19117,3087518
19127,3069702
19137,3081666
19147,3078320
19157,3087596
19167,3081069
19177,3073582
19187,3065976
19197,3080831
19207,3073104
19217,3084808
19227,3082109
19237,3084053
19247,3077724
19257,3088175
19267,3081916
19277,3087898
19287,3082204
19297,3087659
19307,3077660
19317,3082056
19327,3081870
19337,3088151
19347,3081267
19357,3088328
19367,3081061
19377,3088237
19387,3081484
19397,3087586
19407,3081822
19417,3088063
19427,3081022
19437,3084477
19447,3081777
19457,3087861
19467,3082029
19477,3087777
19487,3073757
19497,3087766
19507,3081621
19517,3087917
19527,3082007
19537,3087882
19547,3081323
19557,3087791
19567,3078495
19577,3087522
19587,3081889
19597,3087657
19607,3082137
19617,3087790
19627,3082039
19637,3087764
19647,3078399
19657,3087499
19667,3081627
19677,3088321
19687,3078586
19697,3088203
19707,3082363
19717,3087944
19727,3082239
19737,3088349
19747,3082213
19757,3087945
19767,3082168
19777,3087989
19787,3081765
19797,3087971
19807,3081838
19817,3088076
19827,3081658
19837,3087644
19847,3078245
19857,3087725
19867,3081652
19877,3087711
19887,3081518
19897,3063090
19907,3082083
19917,3088019
19927,3082269
19937,3087860
19947,3081720
19957,3088321
19967,3082508
19977,3087759
19987,3081598
19997,3088309
20007,3082002
20017,3088079
