Time(ms),Frequency(kHz)
15376,1200006
15386,1200010
15396,1200006
15406,1200009
15416,1200006
15426,1200010
15436,1200007
15446,1200008
15466,1200009
15477,1200006
15487,1200010
15497,1200007
15507,1200009
15517,1200005
15527,1200009
15537,1200007
15547,1200010
15557,1200007
15567,1200009
15577,1200007
15597,1200008
15607,1200010
15617,1200006
15627,1200010
15637,1200006
15647,1200010
15657,1200007
15667,1200009
15677,1200006
15687,1200010
15697,1200007
15707,1200009
15717,1200006
15727,1200008
15737,1200007
15747,1200010
15757,1200007
15777,1200009
15787,1200008
15807,1200009
15817,1200007
15847,1200010
15857,1200007
15867,1200008
15887,1200009
15897,1200006
15907,1200008
15927,1200010
15937,1200006
15947,1200008
15967,1200010
15977,1200006
15987,1200009
15997,1200006
16007,1200008
16017,1200007
16027,1200010
16037,1200006
16047,1200009
16057,1200008
16067,1200009
16077,1200007
16097,1200009
16117,1200007
16127,1200008
16137,1200007
16147,1200009
16157,1200008
16167,1200007
16177,1200009
16187,1200007
16197,1200008
16207,1200009
16217,1200006
16227,1200009
16237,1200007
16247,1200009
16257,1200008
16267,1200007
16277,1200009
16287,1200008
16317,1200007
16337,1200008
16357,1200009
16367,1200008
16407,1200007
16417,1200009
16427,1200007
16437,1200008
16457,1200009
16467,1200008
16477,1200007
16487,1200008
16507,1200009
16517,1200007
16527,1200009
16537,1200007
16547,1200009
16557,1200008
16567,1200007
16577,1200008
16587,1200009
16597,1200008
16607,1200007
16617,1200008
16637,1200009
16647,1200007
16657,1200008
16677,1200009
16687,1200007
16697,1200008
16707,1200009
16717,1200007
16727,1200009
16737,1200006
16747,1200008
16757,1200009
16767,1200007
16777,1200009
16787,1200008
16797,1200007
16807,1200008
16817,1200009
16827,1200007
16837,1200009
16847,1200008
16857,1200007
16867,1200009
16877,1200008
16897,1200006
16907,1200009
16917,1200007
16927,1200009
16937,1200007
16947,1200008
16957,1200009
16967,1200006
16977,1200008
16987,1200009
16997,1200008
17037,1200006
17047,1200009
17057,1200008
17067,1200007
17077,1200009
17087,1200008
17097,1200007
17107,1200009
17117,1200007
17127,1200008
17137,1200009
17147,1200008
17157,1200007
17167,1200009
17177,1200008
17197,1200007
17207,1200009
17217,1200008
17237,1200007
17257,1200009
17267,1200007
17277,1200009
17287,1200007
17297,1200008
17307,1200007
17317,1200009
17327,1200008
17367,1200007
17377,1200009
17387,1200007
17397,1200008
17427,1200009
17437,1200008
17447,1200007
17457,1200008
17467,1200009
17487,1200008
17527,1200007
17537,1200009
17548,1200007
17558,1200009
17568,1200007
17578,1200009
17588,1200008
17598,1200006
17608,1200008
17618,1200009
17628,1200008
17638,1200007
17648,1200008
17668,1200009
17678,1200008
17688,1200006
17698,1200008
17738,1200009
17748,1200007
17758,1200008
17788,1200007
17798,1200008
17838,1200007
17848,1200008
17878,1200007
17888,1200009
17898,1200007
17908,1200008
17918,1200009
17928,1200008
17998,1200007
18008,1200009
18018,1200008
18058,1200007
18068,1200008
18078,1200007
18088,1200009
18098,1200008
18108,1200006
18118,1200009
18128,1200007
18138,1200009
18148,1200008
18168,1200007
18188,1200009
18198,1200008
18208,1200007
18218,1200009
18228,1200008
18238,1200007
18248,1200009
18258,1200006
18268,1200009
18278,1200007
18298,1200008
18348,1200009
18358,1200006
18368,1200008
18398,1200009
18408,1200008
18418,1200006
18428,1200008
18458,1200009
18468,1200007
18488,1200009
18498,1200007
18508,1200008
18528,1200007
18538,1200008
18548,1200009
18558,1200008
18568,1200007
18578,1200009
18588,1200007
18598,1200010
18608,1200007
18618,1200009
18628,1200005
18638,1200010
18648,1200006
18658,1200010
18668,1200007
18678,1200009
18688,1200007
18698,1200009
18708,1200006
18718,1200010
18728,1200006
18738,1200010
18748,1200006
18758,1200010
18768,1200005
18778,1200011
18788,1200007
18798,1200009
18808,1200006
18818,1200010
18828,1200005
18838,1200010
18848,1200006
18858,1200009
18868,1200006
18878,1200009
18888,1200007
18898,1200010
18908,1200005
18918,1200010
18928,1200006
18938,1200009
18948,1200007
18958,1200009
18968,1200006
18978,1200010
18988,1200005
18998,1200010
19008,1200005
19018,1200010
19028,1200006
19038,1200010
19048,1200005
19058,1200010
19068,1200007
19078,1200009
19088,1200006
19098,1200009
19108,1200005
19118,1200010
19128,1200006
19138,1200010
19148,1200007
19158,1200009
19168,1200007
19178,1200009
19188,1200006
19198,1200010
19208,1200006
19218,1200010
19228,1200007
19238,1200009
19248,1200005
19258,1200011
19269,1200007
19279,1200009
19289,1200007
19299,1200009
19309,1200007
19319,1200009
19329,1200006
19339,1200009
19349,1200006
19359,1200010
