Time(ms),Frequency(kHz)
28273,1200008
28283,1200007
28293,1200008
28303,1200009
28313,1200008
28333,1200007
28343,1200008
28383,1200007
28393,1200008
28474,1200007
28484,1200008
28504,1200007
28514,1200008
28544,1200007
28554,1200008
28624,1200007
28634,1200008
28684,1200007
28694,1200008
28764,1200007
28774,1200009
28784,1200008
28814,1200007
28824,1200008
28864,1200007
28874,1200008
28974,1200007
28984,1200009
28994,1200008
29104,1200007
29114,1200008
29144,1200007
29154,1200008
29234,1200007
29244,1200008
29444,1200007
29454,1200008
29544,1200007
29554,1200008
29674,1200007
29684,1200008
29784,1200007
29794,1200008
29874,1200009
29884,1200008
29964,1200007
29974,1200008
30044,1200007
30054,1200008
30095,1200007
30105,1200008
30145,1200007
30155,1200009
30165,1200008
30325,1200007
30335,1200009
30345,1200007
30355,1200008
30395,1200007
30405,1200008
30445,1200007
30455,1200008
30525,1200007
30535,1200009
30545,1200008
30585,1200007
30595,1200008
30665,1200007
30675,1200008
30695,1200007
30705,1200008
30725,1200007
30735,1200008
30765,1200007
30775,1200008
30785,1200007
30795,1200008
30815,1200007
30825,1200008
30845,1200007
30855,1200008
30865,1200007
30875,1200008
30895,1200007
30905,1200008
30935,1200007
30945,1200008
30965,1200007
30975,1200008
30995,1200007
31015,1200009
31025,1200007
31035,1200008
31065,1200007
31075,1200008
31095,1200007
31105,1200008
31185,1200007
31195,1200009
31205,1200007
31215,1200008
31235,1200009
31245,1200007
31255,1200008
31265,1200007
31275,1200008
31305,1200007
31315,1200008
31415,1200007
31425,1200008
31625,1200007
31635,1200008
31675,1200007
31685,1200008
31725,1200007
31735,1200009
31745,1200007
31765,1200009
31775,1200008
31785,1200007
31795,1200008
31815,1200007
31825,1200008
31895,1200009
31905,1200008
31925,1200007
31935,1200008
31965,1200007
31975,1200008
32035,1200007
32045,1200008
32096,1200007
32106,1200008
32166,1200007
32176,1200008
32286,1200007
32296,1200008
32346,1200007
32356,1200008
32376,1200009
32386,1200008
32416,1200007
32426,1200008
32456,1200007
32466,1200009
32476,1200008
32486,1200007
32506,1200008
32546,1200007
32556,1200009
32566,1200007
32576,1200008
32586,1200007
32596,1200009
32606,1200007
32626,1200008
32666,1200007
32676,1200008
32766,1200007
32776,1200008
32806,1200009
32816,1200008
32836,1200007
32856,1200008
32896,1200007
32906,1200009
32916,1200007
32926,1200008
32996,1200007
33006,1200008
33026,1200007
33036,1200008
33046,1200009
33056,1200008
33076,1200007
33086,1200008
33106,1200007
33116,1200009
33126,1200007
33136,1200008
33146,1200007
33156,1200009
33166,1200008
33256,1200007
33266,1200008
33276,1200007
33286,1200009
33296,1200008
33316,1200007
33326,1200008
33336,1200007
33346,1200009
33356,1200007
33366,1200008
33396,1200007
33406,1200009
33416,1200007
33426,1200008
33456,1200007
33466,1200008
33496,1200007
33516,1200009
33526,1200008
33536,1200007
33546,1200008
33576,1200007
33586,1200008
33616,1200007
33626,1200009
33636,1200007
33646,1200008
33676,1200007
33686,1200009
33696,1200008
33777,1200007
33787,1200009
33797,1200007
33807,1200008
33837,1200007
33847,1200008
33917,1200007
33927,1200009
33937,1200007
33947,1200008
33957,1200007
33967,1200008
34057,1200007
34067,1200009
34077,1200008
34117,1200007
34127,1200008
34157,1200007
34167,1200008
34277,1200007
34287,1200009
34297,1200008
34327,1200007
34337,1200008
34417,1200007
34427,1200008
34477,1200007
34487,1200009
34497,1200007
34507,1200008
34547,1200007
34557,1200008
34647,1200007
34657,1200009
34667,1200008
34677,1200007
34687,1200008
34697,1200007
34707,1200008
34757,1200007
34767,1200008
34787,1200007
34797,1200008
34877,1200009
34887,1200007
34897,1200008
34907,1200007
34917,1200008
34947,1200007
34957,1200008
34967,1200007
34987,1200008
35017,1200009
35027,1200007
35037,1200008
35077,1200007
35087,1200009
35097,1200008
35107,1200007
35117,1200008
35137,1200007
35147,1200008
35167,1200009
35177,1200007
35187,1200009
35197,1200007
35207,1200008
35307,1200007
35317,1200008
35347,1200009
35357,1200008
35377,1200007
35387,1200008
35407,1200007
35417,1200008
35447,1200007
35457,1200009
35467,1200008
35477,1200007
35487,1200008
35507,1200007
35517,1200009
35527,1200007
35537,1200008
35607,1200007
35617,1200008
35637,1200007
35647,1200008
35677,1200009
35687,1200007
35697,1200008
35717,1200007
35727,1200008
35767,1200007
35777,1200008
35808,1200007
35818,1200008
35828,1200009
35838,1200007
35848,1200008
35868,1200007
35878,1200008
35918,1200007
35928,1200008
35968,1200007
35978,1200009
35988,1200007
35998,1200008
36028,1200007
36038,1200008
36068,1200007
36078,1200008
36108,1200007
36118,1200008
36168,1200007
36178,1200008
36198,1200009
36208,1200007
36218,1200009
36228,1200008
36238,1200007
36248,1200008
36278,1200007
36288,1200009
36298,1200007
36308,1200008
36338,1200007
36348,1200009
36358,1200008
36368,1200007
36378,1200008
36398,1200007
36408,1200008
36448,1200007
36458,1200009
36468,1200007
36478,1200008
36488,1200007
36498,1200008
36538,1200007
36548,1200008
36568,1200007
36578,1200008
36598,1200007
36608,1200008
36748,1200007
36758,1200008
36828,1200009
36838,1200007
36848,1200009
36858,1200007
36868,1200008
36878,1200009
36888,1200007
36898,1200008
36928,1200007
36938,1200009
36948,1200007
36958,1200009
36968,1200008
37028,1200007
37038,1200008
37068,1200007
37078,1200009
37088,1200007
37098,1200009
37108,1200008
37288,1200007
37298,1200009
37308,1200007
37318,1200008
37368,1200007
37378,1200009
37388,1200007
37399,1200008
37409,1200007
37419,1200009
37429,1200008
37459,1200009
37469,1200008
37489,1200007
37499,1200008
37509,1200007
37519,1200009
37529,1200008
37549,1200007
37559,1200009
37569,1200008
37589,1200007
37599,1200008
37669,1200007
37679,1200008
37699,1200007
37709,1200008
37729,1200007
37739,1200008
37759,1200007
37769,1200009
37779,1200007
37789,1200008
37809,1200007
37819,1200008
37849,1200007
37859,1200009
37869,1200008
37909,1200007
37919,1200008
37929,1200007
37939,1200009
37949,1200007
37959,1200008
38049,1200007
38059,1200008
38109,1200007
38119,1200008
38129,1200007
38139,1200008
38159,1200007
38169,1200009
38179,1200007
38189,1200008
38209,1200007
38219,1200008
38279,1200007
38289,1200008
38329,1200007
38339,1200008
38349,1200007
38359,1200008
38489,1200007
38499,1200008
38519,1200007
38529,1200008
38559,1200007
38579,1200008
38609,1200007
38619,1200008
38629,1200007
38639,1200008
38649,1200007
38659,1200008
38709,1200007
38719,1200008
38729,1200007
38739,1200008
38809,1200007
38819,1200008
38839,1200007
38849,1200008
38859,1200009
38869,1200008
38879,1200007
38889,1200008
38929,1200007
38939,1200008
38949,1200007
38959,1200008
38979,1200009
38989,1200008
39019,1200009
39029,1200007
39039,1200008
39049,1200009
39059,1200007
